order_id,product_id,add_to_cart_order,reordered,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order,product_name,aisle_id,department_id
1664990,31041,2,0,65009,prior,32,5,10,2.0,Envirokidz Chocolate Koala Crisp,121,14
3234885,39984,11,1,109704,prior,20,0,13,17.0,Organic Dill,16,4
993404,47209,5,1,47384,prior,15,5,12,5.0,Organic Hass Avocado,24,4
1801713,40706,29,0,53126,prior,13,3,8,12.0,Organic Grape Tomatoes,123,4
3129095,4952,8,0,205805,prior,1,1,9,,Unsweet Peach Water,115,7
544053,41220,8,0,46803,prior,1,5,11,,Organic Romaine Lettuce,83,4
2918313,35951,10,0,22301,prior,3,0,22,3.0,Organic Unsweetened Almond Milk,91,16
1843460,13517,8,1,64895,prior,32,5,9,1.0,Whole Wheat Bread,112,3
351753,21903,11,1,18887,prior,13,6,16,6.0,Organic Baby Spinach,123,4
1504223,38293,10,1,198305,prior,34,0,14,7.0,Ground Turkey Breast,35,12
3351918,27437,9,1,40536,prior,33,5,19,14.0,Brown Rice Spaghetti Pasta,131,9
1943663,24852,5,1,1504,prior,17,6,17,16.0,Banana,24,4
2879211,12312,5,0,151366,prior,5,1,9,27.0,Lavender Hand Soap,25,11
3240532,6193,2,0,17641,prior,3,3,20,2.0,Organic Fancy Shredded Mozzarella Cheese,21,16
1772903,45066,1,1,92205,prior,9,3,9,8.0,Honeycrisp Apple,24,4
2288389,13176,7,1,125460,prior,40,3,15,6.0,Bag of Organic Bananas,24,4
1679190,29429,2,1,60569,prior,40,0,23,2.0,Crunch Berries Cereal,121,14
2652472,46470,13,0,61227,train,22,6,14,30.0,Hand Soap Lemongrass,25,11
2528716,5782,3,1,51523,prior,18,0,19,20.0,Grade A Large White Eggs,86,16
3321946,31334,2,1,48054,prior,8,4,16,6.0,Chocolate Almond & Sea Salt with Chia Granola Bars,3,19
3326706,26800,8,0,112829,prior,3,1,15,8.0,Organic Baby Kale Mix,123,4
2905853,28199,4,1,151102,prior,9,5,16,4.0,"Clementines, Bag",123,4
2763489,24372,1,0,23408,prior,1,5,14,,Organic Free Range Chicken with White & Wild Rice Soup,69,15
2354167,17604,18,0,32431,prior,11,2,17,9.0,Sweet Dreams Organic Brown Rice Syrup,29,13
1197827,17758,4,1,29660,prior,5,5,14,5.0,Strawberry Rhubarb Yoghurt,120,16
2473464,9631,1,1,91406,prior,14,5,11,14.0,Mesclun Salad,123,4
3310643,14491,7,0,54530,prior,28,4,7,9.0,"Happy Baby Spinach, Mango, and Pear Baby Food",92,18
1398836,41658,16,1,73268,prior,56,6,12,7.0,Authentic French Brioche Hamburger Buns,43,3
1372773,48745,13,0,86839,prior,3,2,19,7.0,Globe Eggplant,83,4
2964814,49235,1,1,55806,prior,15,4,14,7.0,Organic Half & Half,53,16
459503,5479,5,0,153425,prior,37,5,8,4.0,Italian Sparkling Mineral Water,115,7
1656827,5242,4,0,51465,prior,15,1,11,4.0,Chocolate Semi Sweet Mini Chips,17,13
238490,49151,8,1,146834,prior,3,3,9,5.0,D'anjou Pears 90/100 Sz,24,4
2146176,47119,3,0,58465,prior,20,5,16,30.0,Rice Mac & Cheese,38,1
2703151,49638,2,1,91617,prior,10,4,17,5.0,Organic Superfirm Vacuum Packed Tofu,14,20
664060,46676,3,1,45425,prior,9,1,18,30.0,Total 0% Nonfat Greek Yogurt,120,16
416988,2102,23,0,21024,prior,10,4,13,7.0,Hash Browns Country Style,52,1
3185098,18926,20,1,189241,prior,18,6,10,7.0,Fat Free Strawberry Yogurt,120,16
1380211,18531,1,1,59574,prior,25,5,10,8.0,Organic Heavy Whipping Cream,53,16
1119373,39558,15,1,149809,prior,58,6,12,5.0,Gold Potato,83,4
3042883,27845,1,0,166599,prior,12,1,13,15.0,Organic Whole Milk,84,16
2670591,21288,2,1,133540,prior,37,5,16,4.0,Blackberries,24,4
3108417,6184,2,1,151118,train,17,2,10,7.0,Clementines,32,4
434524,41793,7,1,175363,prior,29,6,14,20.0,Mini Chocolate Chunk Cookies,61,19
1240533,24622,15,0,34822,prior,5,4,16,8.0,Green Cabbage,83,4
909850,19691,5,0,16460,prior,7,0,12,26.0,Green Seedless Grapes,32,4
1521605,44632,2,0,175278,prior,14,0,14,30.0,Sparkling Water Grapefruit,115,7
1060693,16797,14,1,16115,prior,12,2,13,15.0,Strawberries,24,4
1540139,15040,17,0,112539,prior,1,4,15,,Organic Acorn Squash,83,4
1194664,41950,5,1,105679,prior,51,2,17,8.0,Organic Tomato Cluster,83,4
903949,33731,12,0,185171,prior,14,0,9,21.0,Grated Parmesan,21,16
661882,47672,8,0,73689,prior,6,5,13,4.0,Uncured Hickory Smoked Sunday Bacon,106,12
1186243,41716,13,1,175560,prior,36,6,14,7.0,Jalapeno,107,19
1017275,42585,4,1,196005,prior,28,4,15,7.0,Organic Extra Firm Tofu,14,20
2647547,40878,1,0,45797,prior,6,2,19,10.0,Macaroni And Cheese,4,9
2289884,17706,7,0,182058,prior,12,5,19,12.0,Organic Whole Grain Wheat English Muffins,93,3
41976,37458,4,0,81504,prior,6,5,15,5.0,Crushed Red Peppers,104,13
1584269,10369,10,1,126288,prior,6,3,21,19.0,Organic Genoa Salami,96,20
2412645,8803,3,1,93945,prior,8,5,21,20.0,Fully Husked & Trimmed Super Sweet Corn,32,4
3016074,19845,1,0,18609,prior,5,1,16,14.0,Dandelion Leaf & Root Tea,94,7
2321390,19057,1,1,82419,prior,7,2,15,2.0,Organic Large Extra Fancy Fuji Apple,24,4
1851007,28985,3,1,53465,prior,45,0,12,8.0,Michigan Organic Kale,83,4
374439,45646,12,1,74601,prior,23,6,13,6.0,Grated Parmesan Cheese,21,16
3372991,28986,12,1,146844,prior,8,5,16,20.0,Mild Italian Chicken Sausage,106,12
981114,7021,7,1,182915,prior,31,1,14,12.0,Organic Tomato Paste,81,15
520898,22170,3,1,177881,prior,14,5,18,19.0,Organic Multigrain with Flax English Muffins,93,3
1960762,7156,13,1,65310,prior,54,2,8,2.0,Traditional Plain Greek Yogurt,120,16
3026704,43442,26,0,73636,prior,14,4,13,3.0,Veggie Tray,123,4
982008,3583,4,0,102321,prior,8,3,17,23.0,Unsweetened Coconut Milk Beverage,84,16
3025430,35887,2,0,67564,prior,11,0,12,9.0,Organic Mixed Vegetables,116,1
3072714,4294,1,0,116942,prior,3,0,18,7.0,Spicy Salmon Avocado Roll,13,20
24017,15175,1,1,135777,prior,10,6,14,6.0,24/7 Performance Light Weight Cat Litter,41,8
2220762,16349,4,1,95307,prior,5,6,13,18.0,Organic Yams,83,4
705916,30949,4,1,155031,prior,15,6,23,27.0,Organic YoKids Smoothie Strawberry Banana Lowfat Yogurt,120,16
2694248,11492,4,1,119760,prior,12,5,19,30.0,Zero Ultra Energy Drink,64,7
66563,41293,1,1,56761,prior,6,5,14,18.0,Hot Link Sausage,106,12
882671,20995,1,0,107067,prior,5,2,20,28.0,Organic Broccoli Florets,116,1
2301708,34969,10,1,106272,prior,62,2,12,6.0,Red Vine Tomato,83,4
1023478,29938,6,1,21072,prior,30,3,15,7.0,All Natural Lemon Tea Bottles,94,7
2919482,24852,1,1,131983,prior,5,2,15,30.0,Banana,24,4
321575,31553,2,0,53962,prior,2,2,18,28.0,Fresh Ginger Root,83,4
273406,16797,7,1,1352,train,30,3,21,30.0,Strawberries,24,4
1728847,27551,5,1,67354,prior,22,3,15,8.0,100% Juice Smoothie Orange Carrot Flavor,31,7
320559,40825,4,1,84515,prior,22,0,10,7.0,Havarti Cheese Slices,21,16
2673243,2552,4,1,155095,prior,17,1,18,10.0,Organic Raw Pomegranate Kombucha,94,7
3034788,13176,7,1,82535,prior,52,0,17,8.0,Bag of Organic Bananas,24,4
514840,47626,2,1,64833,prior,22,0,11,6.0,Large Lemon,24,4
2094692,16797,6,1,158606,prior,10,5,11,21.0,Strawberries,24,4
2630152,26369,11,1,80144,prior,37,0,12,2.0,Organic Roma Tomato,83,4
1675896,47357,1,1,74532,prior,9,3,14,12.0,Original Restaurant Style Tortilla Chips,107,19
2505689,39408,6,0,140912,prior,5,3,17,21.0,Gala Apples,24,4
2481660,24852,2,1,122062,prior,11,2,18,3.0,Banana,24,4
1091748,31343,8,1,52352,prior,50,3,18,5.0,Shredded Mild Cheddar Cheese,21,16
592735,23888,1,0,204224,prior,1,3,17,,Hamburger Buns,43,3
584020,16398,17,0,161598,prior,9,3,10,8.0,Guava Goddess Organic Kambucha,31,7
1358669,35725,3,0,19090,train,5,6,14,9.0,Organic Oregano,104,13
947790,3796,5,1,151873,prior,8,6,22,30.0,Ranchero Braised Beef,38,1
864340,22093,6,1,165787,prior,3,2,18,23.0,Restaurant Style Medium Salsa,51,13
2846848,15404,11,0,1362,prior,1,5,13,,Fresh Sliced Mozzarella,21,16
2942495,28986,13,0,53118,prior,3,0,15,7.0,Mild Italian Chicken Sausage,106,12
2921131,38147,12,0,126514,prior,2,2,14,26.0,Home Style Champagne Caper Vinaigrette Dressing,89,13
2065790,27796,2,1,169639,prior,54,0,10,2.0,Real Mayonnaise,72,13
3263796,19678,9,0,154215,prior,1,3,9,,Organic Russet Potato,83,4
3254630,13176,1,1,162525,prior,21,1,7,4.0,Bag of Organic Bananas,24,4
2821823,34124,2,0,128659,prior,2,6,15,5.0,Organic Low Fat Vegetable Barley Soup,69,15
1947562,6459,7,0,192526,prior,5,4,8,4.0,100% Pure Lavender Oil,101,17
3340570,2535,21,1,147597,prior,17,0,12,7.0,Shaved Parmesan,2,16
951366,39275,3,1,95063,prior,41,1,13,1.0,Organic Blueberries,123,4
700628,11759,2,1,198897,prior,4,4,11,6.0,Organic Simply Naked Pita Chips,107,19
2884580,33754,7,1,97342,prior,10,0,9,4.0,Total 2% with Strawberry Lowfat Greek Strained Yogurt,120,16
391194,20171,5,1,178506,prior,18,3,17,3.0,White Bread,112,3
3347458,39261,17,0,173699,prior,9,1,12,11.0,"Fancy Lump White, Crab Meat",95,15
818643,33290,3,1,154842,prior,63,3,19,1.0,Lemon Verbena Dish Soap,74,17
2126944,32079,5,1,103642,prior,72,2,9,2.0,Shredded Parmigiano Reggiano,21,16
726902,41352,8,0,124042,prior,58,1,16,2.0,Pure Cane Golden Brown Sugar,17,13
109745,26209,6,1,66358,prior,10,4,14,9.0,Limes,24,4
1012643,40910,10,0,110621,prior,1,0,16,,Root Beer,77,7
270669,4853,17,0,100708,prior,4,0,11,21.0,Broccoli Rabe,83,4
2300017,44632,7,0,79229,prior,12,6,13,7.0,Sparkling Water Grapefruit,115,7
1286694,27573,1,1,130955,prior,7,2,14,23.0,Sweet Potato Littles,129,1
2858945,13176,1,1,63944,prior,15,5,22,7.0,Bag of Organic Bananas,24,4
1860016,46699,8,0,24711,prior,15,0,19,16.0,Carrot Cake Slice,8,3
2943766,49235,14,1,46055,prior,3,0,14,30.0,Organic Half & Half,53,16
578643,9387,17,0,149024,prior,1,1,13,,Granny Smith Apples,24,4
2456418,41220,8,1,105880,prior,12,5,18,6.0,Organic Romaine Lettuce,83,4
2009407,28842,8,0,165294,prior,7,6,16,7.0,Bunched Cilantro,16,4
2917407,14332,15,0,205060,prior,3,6,18,5.0,Organic Yellow Mustard,72,13
139722,10476,4,1,61695,prior,24,2,1,30.0,Organic Deep Greens Kale Blend,123,4
2365246,24964,1,1,180023,prior,59,4,14,2.0,Organic Garlic,83,4
3358146,40706,6,1,137261,prior,9,1,13,15.0,Organic Grape Tomatoes,123,4
3059693,7948,18,1,105501,prior,31,0,15,7.0,Organic Unsalted Butter,36,16
2763275,21709,3,0,156753,prior,16,6,17,13.0,Sparkling Lemon Water,115,7
2487958,24852,3,1,123912,prior,5,0,9,3.0,Banana,24,4
2364040,9825,19,1,76503,train,13,0,11,22.0,Organic Multigrain Waffles,52,1
2192049,47890,3,0,76744,prior,1,1,18,,Whole White Mushrooms,123,4
189485,25146,2,1,6333,prior,12,2,16,6.0,Original Orange Juice,31,7
209265,34446,17,1,202059,prior,29,6,16,7.0,Burrito Especial,38,1
2030008,34214,11,1,45114,prior,8,1,16,8.0,Pesto Pizza,79,1
3333731,47144,2,0,285,prior,1,1,18,,Unsweetened Original Almond Breeze Almond Milk,91,16
2090749,45656,18,1,89592,prior,12,0,0,4.0,Whole Grain Brown Rice,63,9
2504045,47766,6,1,148876,train,8,3,14,23.0,Organic Avocado,24,4
3183745,24382,15,1,62757,prior,6,1,15,15.0,Ranch Dressing,89,13
1611770,43445,2,1,24651,prior,19,0,14,7.0,Sparkling Energy Water Lemon Lime,64,7
1354681,8736,23,0,4984,prior,19,1,12,6.0,Synergy Organic & Raw Cosmic Cranberry,31,7
729476,47862,24,0,183296,prior,6,0,9,30.0,Baby Brussels Sprouts,83,4
910268,10549,11,1,74315,prior,86,0,21,1.0,Grands! Flaky Layers Butter Tastin' Biscuits,105,13
1467167,40469,9,1,111629,prior,29,1,13,7.0,Strawberry Flavored Organic Z Fruit Rope,50,19
837411,5240,5,0,50850,prior,1,1,15,,Spaghetti  No 12,131,9
962604,47163,2,0,41762,prior,4,1,16,6.0,Caramel Macchiato Gourmet Coffee Creamer,53,16
1746396,4472,2,1,95685,prior,21,2,18,5.0,Toasted Coconut Almondmilk Blend,91,16
2629942,47717,8,0,190687,prior,26,4,10,1.0,Peanut Butter Cookie,3,19
1982929,49306,2,1,183678,prior,23,0,14,8.0,Original Mountain Blueberry Low Fat Yogurt,120,16
722355,29594,5,1,194074,prior,29,0,15,8.0,YoKids Strawberry Banana/Strawberry Yogurt,120,16
1670844,13712,8,0,167181,prior,2,4,9,30.0,Cold Brew Coffee Double Espresso with Almond Milk,91,16
2835387,39408,12,1,167191,prior,12,0,18,7.0,Gala Apples,24,4
2952389,32979,10,0,141088,prior,1,4,16,,Sourdough Boule,112,3
851129,31564,2,0,78905,prior,16,6,15,8.0,Crackers,78,19
2962779,49235,21,1,83711,prior,54,5,13,5.0,Organic Half & Half,53,16
511331,33198,1,1,165837,prior,16,2,12,23.0,Sparkling Natural Mineral Water,115,7
2547353,41808,12,1,172050,prior,7,4,19,8.0,Pure Leaf Unsweetened Real Brewed Tea,94,7
258402,46979,4,1,108197,prior,11,3,20,9.0,Asparagus,83,4
3324479,9387,8,1,10660,prior,40,1,18,7.0,Granny Smith Apples,24,4
3369892,19057,10,1,80055,prior,21,0,7,7.0,Organic Large Extra Fancy Fuji Apple,24,4
2810888,13646,9,0,83336,prior,14,1,14,25.0,Lemon Hummus,67,20
2333495,21137,5,1,144637,prior,11,1,21,4.0,Organic Strawberries,24,4
241864,26283,1,1,109263,prior,12,1,12,4.0,White Corn,83,4
3061943,24852,4,1,163409,prior,36,1,13,11.0,Banana,24,4
219596,18234,13,1,178407,prior,10,5,13,10.0,Organic Spinach Bunch,83,4
1154546,45504,5,1,181896,prior,10,2,7,3.0,Whole Organic Omega 3 Milk,84,16
2619573,34137,14,1,78814,train,4,6,21,6.0,Chocolate Sea Salt,3,19
3192321,33401,10,0,120049,prior,11,3,9,11.0,Goat Cheese Crumbles,21,16
1699889,16082,18,0,68587,prior,2,1,10,8.0,Brightening Facial Scrub Sea Kelp + CGF,109,11
213457,41665,10,1,81048,prior,7,2,5,30.0,Organic Mexican Blend Finely Shredded Cheese,21,16
1151180,13168,11,0,68365,prior,27,3,12,6.0,Magazine,87,17
1938276,7286,2,0,167776,prior,3,6,9,18.0,Broccoli Crowns,83,4
832901,9387,7,1,5253,prior,81,3,11,3.0,Granny Smith Apples,24,4
3135518,4493,22,0,170497,prior,9,6,13,22.0,Italian Sparkling Pomegranate And Orange Soda,115,7
1655519,25747,8,1,148365,prior,15,4,19,3.0,Organic Kosher Fat Free Chicken Broth,69,15
123900,26679,8,0,92467,prior,6,1,13,6.0,Organic Unrefined-Unfiltered Extra Virgin Olive Oil,19,13
1130846,4605,17,0,13768,prior,4,5,9,7.0,Yellow Onions,83,4
921950,40002,4,1,27453,train,16,3,14,9.0,Strawberry Ice Cream,37,1
781321,12756,10,1,104314,prior,3,2,12,19.0,Multigrain Oat Bread,112,3
3361646,23082,2,1,33859,prior,3,0,18,18.0,2% Chocolate Milk,84,16
871111,25901,12,0,2709,prior,4,5,10,17.0,Velvety Vanilla Bean Grand Ice Cream,37,1
374793,23322,7,0,19797,prior,2,1,9,20.0,Golden Delicious Apple,24,4
383712,25533,9,0,201296,prior,8,5,22,19.0,Vegan Chao Creamy Original Cheese Slices,21,16
2353356,24184,2,1,161657,prior,3,5,8,5.0,Red Peppers,83,4
442087,30776,3,1,146409,prior,4,3,13,7.0,Organic Raw Kombucha Gingerade,31,7
1870410,15945,8,0,163783,prior,6,1,8,28.0,Freshly Shredded Parmesan Cheese,21,16
935878,35221,4,1,55141,prior,14,6,11,10.0,Lime Sparkling Water,115,7
775434,31573,7,0,124768,prior,3,0,17,30.0,Whole Grain Brown Ready Rice,4,9
2799638,28785,12,0,164672,prior,4,0,11,7.0,Organic Tahini,72,13
2773898,651,5,0,94922,prior,2,6,21,11.0,Organic Salted Butter,36,16
1866214,24852,2,1,38739,prior,3,6,15,6.0,Banana,24,4
1374237,3265,2,1,42269,prior,10,4,8,30.0,Mini Seedless Watermelon Pack,32,4
167939,38440,3,0,192345,prior,1,0,10,,Lindor Truffles,45,19
508480,10895,9,1,181804,prior,33,1,12,8.0,Mexican Finely Shredded Cheese,21,16
1718044,21938,8,0,78581,prior,4,2,11,30.0,Green Bell Pepper,83,4
2794759,38490,8,1,192127,prior,22,6,8,5.0,Coconut Water Organic,31,7
751706,33754,3,0,96201,prior,5,2,14,13.0,Total 2% with Strawberry Lowfat Greek Strained Yogurt,120,16
1532561,35734,12,1,100411,prior,3,4,14,11.0,Whole Chia Seeds,117,19
556346,43535,2,1,80155,prior,16,1,0,30.0,"Whiskey, American Blended",124,5
1106481,23094,1,0,171486,prior,21,1,10,13.0,Organic Lentil Soup,69,15
240887,13176,8,1,21664,prior,31,4,9,8.0,Bag of Organic Bananas,24,4
88129,19057,8,0,132006,prior,1,1,12,,Organic Large Extra Fancy Fuji Apple,24,4
2615095,46946,6,0,6633,train,40,0,9,1.0,Disney Frozen Kids Yogurt,120,16
1079215,21137,2,1,153684,prior,23,5,11,7.0,Organic Strawberries,24,4
1121771,8311,7,0,134779,prior,9,5,18,10.0,Sheep Milk Yogurt Vanilla,120,16
2311654,39812,13,1,86103,prior,49,4,13,1.0,Organic Thyme,16,4
247269,38573,13,0,156908,prior,4,5,11,5.0,Large Trash Bags 30 Gallon,60,17
300414,14491,15,0,120839,prior,11,6,21,8.0,"Happy Baby Spinach, Mango, and Pear Baby Food",92,18
2855578,44449,9,0,181909,prior,15,0,22,7.0,Organic Tomato Sauce,81,15
1896736,1757,11,0,39529,prior,2,1,16,14.0,Organic Cashew Carrot Ginger Soup,69,15
1688958,38608,5,1,123415,prior,31,6,21,7.0,Lowfat Cottage Cheese 2%,108,16
2373566,2593,10,0,156262,prior,56,3,9,0.0,Organic Evaporated Milk,17,13
3351832,31689,1,1,190016,prior,15,5,18,8.0,Kids Apple 3 in 1 Shampoo + Conditioner + Body Wash,22,11
2012932,21137,7,1,116849,prior,6,3,14,10.0,Organic Strawberries,24,4
2650615,41588,7,1,192542,prior,21,4,19,5.0,Firm Tofu,14,20
2260059,9582,13,1,121089,prior,4,0,14,8.0,Dairy Free Coconut Milk Beverage,91,16
1138278,30639,5,0,60307,prior,2,0,13,4.0,Organic Orange Juice,98,7
2453392,44359,1,1,58104,prior,10,5,21,20.0,Organic Small Bunch Celery,83,4
786774,34513,1,0,112150,train,10,0,22,20.0,Organic Snapped Bean Medley,83,4
1345101,46526,17,0,173150,train,11,5,14,24.0,French Green Beans,123,4
485977,24830,2,1,134208,prior,11,5,13,16.0,Organic Romaine,123,4
1243975,24489,5,0,79797,prior,10,0,14,30.0,Organic Whole Strawberries,116,1
2819945,6104,5,1,55626,prior,66,1,13,6.0,Whole Milk Plain Yogurt,120,16
2751914,38262,3,0,118297,prior,21,6,16,3.0,Fancy Whole Smoked Oysters in Cottonseed Oil,95,15
3107556,41220,15,0,75165,prior,2,2,14,30.0,Organic Romaine Lettuce,83,4
2179475,5233,15,1,10686,prior,10,5,15,7.0,Flaky Cinnamon Rolls  With Butter Cream Icing,105,13
424289,24852,2,1,16266,prior,28,1,18,5.0,Banana,24,4
3351432,33198,2,1,165482,prior,17,6,10,7.0,Sparkling Natural Mineral Water,115,7
2912993,19893,1,0,190107,prior,4,2,17,30.0,Almond Breeze Almond Coconut Milk,91,16
2027181,32465,11,0,173879,prior,2,0,9,15.0,Sliced White Mushrooms,123,4
994166,44116,3,1,36287,prior,18,3,13,8.0,Goodness Grapeness Organic Juice Drink,98,7
2076114,27117,1,0,158886,prior,18,5,10,7.0,Refresh Herbal Tea,94,7
735101,7500,10,0,162545,prior,3,3,16,2.0,Organic Vanilla Extract,17,13
1803790,44628,18,0,178918,prior,15,1,12,28.0,Organic Dijon Mustard,72,13
1021033,8671,4,0,99567,prior,32,1,14,26.0,Semi-Sweet Chocolate Premium Baking Chips,17,13
3203671,21903,10,1,762,prior,7,3,10,12.0,Organic Baby Spinach,123,4
662586,35168,4,1,127434,prior,5,0,14,3.0,Ezekiel 4:9 Sprouted Grain Tortillas,128,3
116858,31717,3,1,9667,prior,16,1,9,4.0,Organic Cilantro,16,4
26195,40516,7,0,81357,prior,5,2,10,2.0,Organic Romaine Hearts,123,4
564378,48471,26,0,68197,prior,3,3,9,30.0,"Cotton Balls, Regular Size",73,11
2287121,43352,1,0,173550,prior,2,5,14,7.0,Raspberries,32,4
215748,29911,11,1,14779,prior,9,1,12,30.0,Giant Chocolate Fudge Ice Cream Bar,37,1
913908,14740,6,0,163429,train,4,1,17,30.0,Builder's® Chocolate Mint Protein Bars,3,19
2258729,2806,1,1,102801,prior,24,3,10,6.0,Toasted Artisan Mix Granola,57,14
566151,21417,11,0,99657,prior,8,4,12,5.0,Organic Creamy Tomato Soup,69,15
1123624,42244,4,1,118513,prior,21,0,15,5.0,Total 2% All Natural Low Fat 2% Milkfat Greek Strained Yogurt,120,16
2120322,28986,7,0,24047,prior,10,2,15,8.0,Mild Italian Chicken Sausage,106,12
3363515,43693,20,1,94689,train,9,1,16,21.0,Whole Vitamin D Milk,84,16
1225157,31307,10,0,170775,prior,12,0,18,21.0,Korean Kimchi,66,6
3406432,38772,2,0,202760,prior,7,0,19,4.0,Provolone,21,16
1719652,48679,8,1,36163,prior,38,6,19,8.0,Organic Garnet Sweet Potato (Yam),83,4
1552879,36948,4,1,84322,train,10,0,12,7.0,Rehab Lemonade Tea,64,7
2230778,42828,8,1,166380,prior,7,0,13,7.0,Whipped Cream Cheese,108,16
3040433,19678,10,0,162673,prior,31,5,13,5.0,Organic Russet Potato,83,4
1634463,47931,1,1,156272,prior,43,6,12,7.0,Diet Cola,77,7
2857183,23887,9,0,124496,prior,17,3,12,6.0,Bagged Coffee,26,7
65360,46485,21,1,84398,prior,16,1,18,8.0,Natural Lemon Flavor Sparkling Mineral Water,115,7
1605502,22591,4,0,195699,prior,2,1,13,16.0,Chipotle Peppers in Adobo Sauce,30,6
655555,1616,4,1,139469,prior,25,5,15,3.0,Simply Granola,57,14
1645047,39561,1,1,129027,prior,3,1,16,25.0,Crackers Cheddar Bunnies Snack Packs,78,19
2198498,17949,4,0,14746,prior,7,1,10,6.0,Mild Cheddar Cheese Sticks,21,16
1134116,36522,15,1,74477,prior,27,6,18,7.0,Sweet Italian Chicken Sausage,35,12
2795700,13506,9,0,117150,prior,28,5,19,11.0,Magic Shell Chocolate Fudge,103,19
615426,13431,8,0,143944,prior,3,5,9,12.0,Flaky Biscuits,105,13
2206773,43165,13,0,95090,prior,1,1,12,,Orange Peel In Dark Chocolate Bar,45,19
1328660,41844,6,0,164397,prior,13,4,20,1.0,Honey Nut Cheerios,121,14
1892828,38563,3,0,93794,prior,6,2,11,7.0,Mint Chocolate Chip Ice Cream,37,1
1655875,34,6,0,164130,prior,4,1,7,1.0,Peanut Butter Cereal,121,14
2206139,6473,8,1,177665,prior,24,1,9,14.0,Bag of Lemons,24,4
2861340,49235,4,1,125368,prior,10,1,12,24.0,Organic Half & Half,53,16
2096409,3957,2,1,33587,prior,4,3,5,8.0,100% Raw Coconut Water,31,7
2203388,18727,7,1,156939,prior,4,0,13,15.0,Smoked Apple Sage Sausages,106,12
2115598,22035,4,0,204129,prior,4,5,14,28.0,Organic Whole String Cheese,21,16
1000517,47357,7,0,6378,prior,14,6,9,8.0,Original Restaurant Style Tortilla Chips,107,19
845554,21927,19,1,90070,prior,11,2,15,8.0,Organic Boneless Skinless Chicken Breast,35,12
3097043,34335,6,0,67455,prior,7,0,22,3.0,Ruby Red Grapefruit Juice,98,7
2943024,48745,9,0,173380,prior,4,0,15,22.0,Globe Eggplant,83,4
793267,17948,8,1,31576,prior,5,5,16,18.0,Frozen Organic Wild Blueberries,116,1
2912526,24838,3,1,173686,prior,14,1,20,30.0,Unsweetened Almondmilk,91,16
2837482,48552,5,1,1040,prior,4,6,7,13.0,Raspberry Blackberry Sparkling Water,115,7
1520738,16920,7,0,5155,prior,3,5,14,5.0,Country Potato Bread,112,3
518057,7676,4,1,141653,prior,28,1,14,4.0,Organic Lowfat Plain Yogurt,120,16
422591,9076,7,0,156902,prior,16,6,11,14.0,Blueberries,116,1
792453,25861,8,1,148643,prior,9,6,16,10.0,Freshly Shaved Parmesan Cheese,21,16
1919917,48364,9,0,68450,train,4,6,16,21.0,Sweet Onion,83,4
384479,432,1,0,173644,prior,1,4,13,,Vanilla Almond Breeze Almond Milk,91,16
3138859,39922,19,1,144161,train,7,5,21,20.0,Celery Sticks,123,4
1626703,42562,4,1,149661,prior,7,4,8,8.0,Low fat Chocolate Milk,84,16
2985415,44548,10,1,142434,prior,21,0,14,7.0,Barbecue Potato Chips,107,19
1073956,11520,4,0,197800,prior,12,4,18,30.0,Large Alfresco Eggs,86,16
2888330,6236,10,0,138565,prior,5,3,15,30.0,BBQ Ranch Chopped Salad,123,4
2624463,43192,7,0,49591,prior,4,3,10,5.0,Dark with 70% Cacao Content Organic Chocolate Bar,45,19
